name,description,price,category_name,store_name,ram_gb,text,stock
Huawei Xperia 5 IV 6Go/512Go,Smartphone Huawei 6Go RAM 512Go camera 108MP batterie 5000mAh AMOLED charge rapide Android,843.43,telephone portable,myStore,6,Huawei Xperia 5 IV 6Go/512Go Smartphone Huawei 6Go RAM 512Go camera 108MP batterie 5000mAh AMOLED charge rapide Android,2
Sony 9 Pro 5G 3Go/512Go,Smartphone Sony 3Go RAM 512Go camera 108MP batterie 4500mAh AMOLED charge rapide Android,188.62,telephone portable,myStore,3,Sony 9 Pro 5G 3Go/512Go Smartphone Sony 3Go RAM 512Go camera 108MP batterie 4500mAh AMOLED charge rapide Android,22
Microsoft Pavilion 16,Ordinateur portable Ryzen 7 4Go RAM SSD 256Go ecran Full HD 16 pouces bureautique leger rapide,1384.57,informatique,myStore,4,Microsoft Pavilion 16 Ordinateur portable Ryzen 7 4Go RAM SSD 256Go ecran Full HD 16 pouces bureautique leger rapide,13
Lave-linge 11kg,Lave-linge Ariston 11kg moteur inverter 1400tr/min vapeur A+++ silencieux,644.52,electromenager,myStore,0,Lave-linge 11kg Lave-linge Ariston 11kg moteur inverter 1400tr/min vapeur A+++ silencieux,43
Asus VivoBook 16,Ordinateur portable i7 12Go RAM SSD 512Go ecran Full HD 16 pouces etudiant leger rapide,907.08,informatique,myStore,12,Asus VivoBook 16 Ordinateur portable i7 12Go RAM SSD 512Go ecran Full HD 16 pouces etudiant leger rapide,15
Galaxy M23 4G 12Go/32Go,Smartphone Samsung AMOLED 12Go RAM 32Go camera 12MP batterie 6000mAh 4G charge rapide Android,691.29,telephone portable,myStore,12,Galaxy M23 4G 12Go/32Go Smartphone Samsung AMOLED 12Go RAM 32Go camera 12MP batterie 6000mAh 4G charge rapide Android,42
Galaxy A53 5G 4Go/256Go,Smartphone Samsung AMOLED 4Go RAM 256Go camera 200MP batterie 5500mAh 5G charge rapide Android,866.48,telephone portable,myStore,4,Galaxy A53 5G 4Go/256Go Smartphone Samsung AMOLED 4Go RAM 256Go camera 200MP batterie 5500mAh 5G charge rapide Android,6
Dell ProBook 15,Ordinateur portable Ryzen 7 8Go RAM SSD 1To ecran Full HD 15 pouces multimedia leger rapide,394.47,informatique,myStore,8,Dell ProBook 15 Ordinateur portable Ryzen 7 8Go RAM SSD 1To ecran Full HD 15 pouces multimedia leger rapide,22
Samsung Swift 15,Ordinateur portable i9 16Go RAM SSD 256Go ecran Full HD 15 pouces multimedia leger rapide,859.92,informatique,myStore,16,Samsung Swift 15 Ordinateur portable i9 16Go RAM SSD 256Go ecran Full HD 15 pouces multimedia leger rapide,49
MicroSD 16Go,Carte microSD Transcend 16Go Class10 A1 V10 rapide smartphone tablette drone,30.52,stockage,myStore,0,MicroSD 16Go Carte microSD Transcend 16Go Class10 A1 V10 rapide smartphone tablette drone,35
Galaxy A33 5G 4Go/32Go,Smartphone Samsung AMOLED 4Go RAM 32Go camera 64MP batterie 6000mAh 5G charge rapide Android,689.64,telephone portable,myStore,4,Galaxy A33 5G 4Go/32Go Smartphone Samsung AMOLED 4Go RAM 32Go camera 64MP batterie 6000mAh 5G charge rapide Android,26
JBL Ecouteurs Bluetooth,Ecouteurs JBL Bluetooth son haute fidelite 30h autonomie qualite sonore premium,33.09,electronique,myStore,0,JBL Ecouteurs Bluetooth Ecouteurs JBL Bluetooth son haute fidelite 30h autonomie qualite sonore premium,39
WD SSD 128Go NVMe M.2,Disque SSD WD 128Go NVMe M.2 3500Mo/s lecture rapide fiable stockage,194.07,informatique,myStore,0,WD SSD 128Go NVMe M.2 Disque SSD WD 128Go NVMe M.2 3500Mo/s lecture rapide fiable stockage,47
Disque externe 1To,Disque dur externe Transcend 1To USB 3.0 portable sauvegarde automatique,56.83,stockage,myStore,0,Disque externe 1To Disque dur externe Transcend 1To USB 3.0 portable sauvegarde automatique,9
Routeur WiFi 6 1800Mbps,Routeur WiFi 6 Cisco 1800Mbps double bande MU-MIMO 4 antennes rapide securise,199.59,reseau,myStore,0,Routeur WiFi 6 1800Mbps Routeur WiFi 6 Cisco 1800Mbps double bande MU-MIMO 4 antennes rapide securise,15
Galaxy S21 4G 6Go/256Go,Smartphone Samsung AMOLED 6Go RAM 256Go camera 108MP batterie 6000mAh 4G charge rapide Android,332.37,telephone portable,myStore,6,Galaxy S21 4G 6Go/256Go Smartphone Samsung AMOLED 6Go RAM 256Go camera 108MP batterie 6000mAh 4G charge rapide Android,10
Redmi 9 3Go/512Go,Smartphone Xiaomi MIUI 3Go RAM 512Go camera 48MP batterie 4500mAh charge rapide AMOLED,343.75,telephone portable,myStore,3,Redmi 9 3Go/512Go Smartphone Xiaomi MIUI 3Go RAM 512Go camera 48MP batterie 4500mAh charge rapide AMOLED,11
Intel Core i5-12400,Processeur Intel i5 12eme generation 6 coeurs 4.4GHz performance,106.52,informatique,myStore,0,Intel Core i5-12400 Processeur Intel i5 12eme generation 6 coeurs 4.4GHz performance,26
Xiaomi iPad Air 5 6Go/128Go,Tablette Xiaomi 6Go RAM 128Go ecran haute resolution WiFi Bluetooth multimedia travail,468.56,electronique,myStore,6,Xiaomi iPad Air 5 6Go/128Go Tablette Xiaomi 6Go RAM 128Go ecran haute resolution WiFi Bluetooth multimedia travail,1
Huawei VivoBook 13 Gaming,Ordinateur portable gaming Ryzen 7 4Go RAM SSD 128Go RTX 3060 ecran 13 pouces 144Hz performance,1458.03,informatique,myStore,4,Huawei VivoBook 13 Gaming Ordinateur portable gaming Ryzen 7 4Go RAM SSD 128Go RTX 3060 ecran 13 pouces 144Hz performance,11
Cle USB 32Go,Cle USB SanDisk 32Go USB 3.0 lecture rapide compact metal design portable,19.38,stockage,myStore,0,Cle USB 32Go Cle USB SanDisk 32Go USB 3.0 lecture rapide compact metal design portable,47
JBL Casque Bluetooth,Casque JBL Bluetooth son haute fidelite 12h autonomie qualite sonore premium,265.59,electronique,myStore,0,JBL Casque Bluetooth Casque JBL Bluetooth son haute fidelite 12h autonomie qualite sonore premium,21
Marshall Casque Bluetooth,Casque Marshall Bluetooth son haute fidelite 12h autonomie qualite sonore premium,278.19,electronique,myStore,0,Marshall Casque Bluetooth Casque Marshall Bluetooth son haute fidelite 12h autonomie qualite sonore premium,50
Galaxy A23 4G 3Go/32Go,Smartphone Samsung AMOLED 3Go RAM 32Go camera 12MP batterie 4000mAh 4G charge rapide Android,491.39,telephone portable,myStore,3,Galaxy A23 4G 3Go/32Go Smartphone Samsung AMOLED 3Go RAM 32Go camera 12MP batterie 4000mAh 4G charge rapide Android,26
Panasonic NanoCell 50 pouces 4K,Television Panasonic NanoCell 50 pouces 4K UHD HDR Smart TV 100Hz WiFi HDMI streaming,352.41,electronique,myStore,0,Panasonic NanoCell 50 pouces 4K Television Panasonic NanoCell 50 pouces 4K UHD HDR Smart TV 100Hz WiFi HDMI streaming,42
Lave-vaisselle 12 couverts,Lave-vaisselle Siemens 12 couverts SilencePlus A+++ economie eau energie,477.94,electromenager,myStore,0,Lave-vaisselle 12 couverts Lave-vaisselle Siemens 12 couverts SilencePlus A+++ economie eau energie,47
Climatiseur 12000 BTU inverter,Climatiseur Siemens 12000 BTU inverter A++ WiFi Smart silencieux ecologique R-32,740.6,electromenager,myStore,0,Climatiseur 12000 BTU inverter Climatiseur Siemens 12000 BTU inverter A++ WiFi Smart silencieux ecologique R-32,15
Microsoft ROG Strix 17 Gaming,Ordinateur portable gaming Ryzen 7 4Go RAM SSD 128Go RX 6600 ecran 17 pouces 144Hz performance,1377.33,informatique,myStore,4,Microsoft ROG Strix 17 Gaming Ordinateur portable gaming Ryzen 7 4Go RAM SSD 128Go RX 6600 ecran 17 pouces 144Hz performance,17
Sennheiser Enceinte Bluetooth,Enceinte Sennheiser Bluetooth son haute fidelite 24h autonomie qualite sonore premium,194.42,electronique,myStore,0,Sennheiser Enceinte Bluetooth Enceinte Sennheiser Bluetooth son haute fidelite 24h autonomie qualite sonore premium,10
Huawei Pad 5 4Go/64Go,Tablette Huawei 4Go RAM 64Go ecran haute resolution WiFi Bluetooth multimedia travail,313.91,electronique,myStore,4,Huawei Pad 5 4Go/64Go Tablette Huawei 4Go RAM 64Go ecran haute resolution WiFi Bluetooth multimedia travail,50
Disque externe 1To,Disque dur externe SanDisk 1To USB 3.0 portable sauvegarde automatique,198.36,stockage,myStore,0,Disque externe 1To Disque dur externe SanDisk 1To USB 3.0 portable sauvegarde automatique,44
Galaxy S23 5G 6Go/64Go,Smartphone Samsung AMOLED 6Go RAM 64Go camera 200MP batterie 5500mAh 5G charge rapide Android,372.26,telephone portable,myStore,6,Galaxy S23 5G 6Go/64Go Smartphone Samsung AMOLED 6Go RAM 64Go camera 200MP batterie 5500mAh 5G charge rapide Android,6
MSI Legion 15,Ordinateur portable Ryzen 5 16Go RAM SSD 256Go ecran Full HD 15 pouces etudiant leger rapide,939.73,informatique,myStore,16,MSI Legion 15 Ordinateur portable Ryzen 5 16Go RAM SSD 256Go ecran Full HD 15 pouces etudiant leger rapide,24
Four micro-ondes 20L,Four micro-ondes Beko 20L grill combine inox programmes automatiques rapide,207.48,electromenager,myStore,0,Four micro-ondes 20L Four micro-ondes Beko 20L grill combine inox programmes automatiques rapide,2
iPhone 12 256Go,Smartphone Apple puce A-series 256Go ecran Super Retina camera avancee Face ID iOS rapide,1873.94,telephone portable,myStore,0,iPhone 12 256Go Smartphone Apple puce A-series 256Go ecran Super Retina camera avancee Face ID iOS rapide,30
Routeur WiFi 6 3000Mbps,Routeur WiFi 6 Netgear 3000Mbps double bande MU-MIMO 4 antennes rapide securise,280.02,reseau,myStore,0,Routeur WiFi 6 3000Mbps Routeur WiFi 6 Netgear 3000Mbps double bande MU-MIMO 4 antennes rapide securise,14
Intel Core i7-11700,Processeur Intel i7 8 coeurs 16 threads 4.9GHz gaming puissant,219.32,informatique,myStore,0,Intel Core i7-11700 Processeur Intel i7 8 coeurs 16 threads 4.9GHz gaming puissant,12
Climatiseur 24000 BTU inverter,Climatiseur Bosch 24000 BTU inverter A++ WiFi Smart silencieux ecologique R-32,310.32,electromenager,myStore,0,Climatiseur 24000 BTU inverter Climatiseur Bosch 24000 BTU inverter A++ WiFi Smart silencieux ecologique R-32,29
Point acces WiFi Pro,Point acces WiFi D-Link 802.11ax dual-band 1200Mbps PoE entreprise couverture,198.89,reseau,myStore,0,Point acces WiFi Pro Point acces WiFi D-Link 802.11ax dual-band 1200Mbps PoE entreprise couverture,22
Motorola Reno 7 12Go/512Go,Smartphone Motorola 12Go RAM 512Go camera 12MP batterie 6000mAh AMOLED charge rapide Android,324.93,telephone portable,myStore,12,Motorola Reno 7 12Go/512Go Smartphone Motorola 12Go RAM 512Go camera 12MP batterie 6000mAh AMOLED charge rapide Android,19
Google 9 Pro 5G 8Go/64Go,Smartphone Google 8Go RAM 64Go camera 64MP batterie 5000mAh AMOLED charge rapide Android,887.4,telephone portable,myStore,8,Google 9 Pro 5G 8Go/64Go Smartphone Google 8Go RAM 64Go camera 64MP batterie 5000mAh AMOLED charge rapide Android,50
G.Skill RAM 4Go DDR5 4800MHz,Memoire RAM G.Skill 4Go DDR5 4800MHz compatible Intel AMD gaming overclocking,45.36,informatique,myStore,0,G.Skill RAM 4Go DDR5 4800MHz Memoire RAM G.Skill 4Go DDR5 4800MHz compatible Intel AMD gaming overclocking,14
Friteuse sans huile 4L,Friteuse sans huile Ariston 4L technologie air chaud 80% moins matiere grasse,129.01,electromenager,myStore,0,Friteuse sans huile 4L Friteuse sans huile Ariston 4L technologie air chaud 80% moins matiere grasse,14
Disque externe 2To,Disque dur externe Transcend 2To USB 3.0 portable sauvegarde automatique,68.54,stockage,myStore,0,Disque externe 2To Disque dur externe Transcend 2To USB 3.0 portable sauvegarde automatique,1
Point acces WiFi Pro,Point acces WiFi Ubiquiti 802.11ax dual-band 1200Mbps PoE entreprise couverture,131.87,reseau,myStore,0,Point acces WiFi Pro Point acces WiFi Ubiquiti 802.11ax dual-band 1200Mbps PoE entreprise couverture,42
Machine cafe capsules,Machine cafe Ariston capsules pression 19 bars reservoir 1.5L rapide compacte,80.29,electromenager,myStore,0,Machine cafe capsules Machine cafe Ariston capsules pression 19 bars reservoir 1.5L rapide compacte,12
Aspirateur robot WiFi,Aspirateur robot Midea capteurs laser cartographie WiFi App programmable maison,183.03,electromenager,myStore,0,Aspirateur robot WiFi Aspirateur robot Midea capteurs laser cartographie WiFi App programmable maison,25
Acer ProBook 14,Ordinateur portable Ryzen 3 32Go RAM SSD 1To ecran Full HD 14 pouces etudiant leger rapide,601.13,informatique,myStore,32,Acer ProBook 14 Ordinateur portable Ryzen 3 32Go RAM SSD 1To ecran Full HD 14 pouces etudiant leger rapide,21
Asus IdeaPad 13 Gaming,Ordinateur portable gaming i7 24Go RAM SSD 1To GTX 1660Ti ecran 13 pouces 144Hz performance,1053.99,informatique,myStore,24,Asus IdeaPad 13 Gaming Ordinateur portable gaming i7 24Go RAM SSD 1To GTX 1660Ti ecran 13 pouces 144Hz performance,17
Friteuse sans huile 6L,Friteuse sans huile Midea 6L technologie air chaud 80% moins matiere grasse,208.24,electromenager,myStore,0,Friteuse sans huile 6L Friteuse sans huile Midea 6L technologie air chaud 80% moins matiere grasse,4
Huawei Casque Bluetooth,Casque Huawei Bluetooth son haute fidelite 50h autonomie qualite sonore premium,326.6,electronique,myStore,0,Huawei Casque Bluetooth Casque Huawei Bluetooth son haute fidelite 50h autonomie qualite sonore premium,49
Marshall Ecouteurs Bluetooth,Ecouteurs Marshall Bluetooth reduction bruit active ANC 24h autonomie qualite sonore premium,303.93,electronique,myStore,0,Marshall Ecouteurs Bluetooth Ecouteurs Marshall Bluetooth reduction bruit active ANC 24h autonomie qualite sonore premium,17
Galaxy S23 5G 12Go/256Go,Smartphone Samsung AMOLED 12Go RAM 256Go camera 48MP batterie 5000mAh 5G charge rapide Android,509.0,telephone portable,myStore,12,Galaxy S23 5G 12Go/256Go Smartphone Samsung AMOLED 12Go RAM 256Go camera 48MP batterie 5000mAh 5G charge rapide Android,22
Toshiba HDD 1To 5400RPM,Disque dur Toshiba 1To 5400RPM SATA III stockage masse donnees multimedia,45.85,informatique,myStore,0,Toshiba HDD 1To 5400RPM Disque dur Toshiba 1To 5400RPM SATA III stockage masse donnees multimedia,41
Friteuse sans huile 3L,Friteuse sans huile LG 3L technologie air chaud 80% moins matiere grasse,147.61,electromenager,myStore,0,Friteuse sans huile 3L Friteuse sans huile LG 3L technologie air chaud 80% moins matiere grasse,32
Google 10 Pro 6Go/512Go,Smartphone Google 6Go RAM 512Go camera 64MP batterie 4500mAh AMOLED charge rapide Android,150.68,telephone portable,myStore,6,Google 10 Pro 6Go/512Go Smartphone Google 6Go RAM 512Go camera 64MP batterie 4500mAh AMOLED charge rapide Android,25
Galaxy M53 4G 8Go/512Go,Smartphone Samsung AMOLED 8Go RAM 512Go camera 108MP batterie 5000mAh 4G charge rapide Android,314.59,telephone portable,myStore,8,Galaxy M53 4G 8Go/512Go Smartphone Samsung AMOLED 8Go RAM 512Go camera 108MP batterie 5000mAh 4G charge rapide Android,43
Aspirateur robot WiFi,Aspirateur robot Bosch capteurs laser cartographie WiFi App programmable maison,560.67,electromenager,myStore,0,Aspirateur robot WiFi Aspirateur robot Bosch capteurs laser cartographie WiFi App programmable maison,34
Google Pixel 7 8Go/128Go,Smartphone Google 8Go RAM 128Go camera 108MP batterie 6000mAh AMOLED charge rapide Android,617.4,telephone portable,myStore,8,Google Pixel 7 8Go/128Go Smartphone Google 8Go RAM 128Go camera 108MP batterie 6000mAh AMOLED charge rapide Android,21
Four micro-ondes 20L,Four micro-ondes Samsung 20L grill combine inox programmes automatiques rapide,165.17,electromenager,myStore,0,Four micro-ondes 20L Four micro-ondes Samsung 20L grill combine inox programmes automatiques rapide,1
Kingston SSD 512Go SATA III,Disque SSD Kingston 512Go SATA III 550Mo/s lecture rapide fiable stockage,82.61,informatique,myStore,0,Kingston SSD 512Go SATA III Disque SSD Kingston 512Go SATA III 550Mo/s lecture rapide fiable stockage,7
NAS 8To WiFi,Disque NAS Kingston 8To WiFi acces distant sauvegarde bureau maison cloud,419.74,stockage,myStore,0,NAS 8To WiFi Disque NAS Kingston 8To WiFi acces distant sauvegarde bureau maison cloud,16
Aspirateur robot WiFi,Aspirateur robot Beko capteurs laser cartographie WiFi App programmable maison,509.65,electromenager,myStore,0,Aspirateur robot WiFi Aspirateur robot Beko capteurs laser cartographie WiFi App programmable maison,11
MSI Yoga 13,Ordinateur portable i9 12Go RAM SSD 256Go ecran Full HD 13 pouces multimedia leger rapide,1265.78,informatique,myStore,12,MSI Yoga 13 Ordinateur portable i9 12Go RAM SSD 256Go ecran Full HD 13 pouces multimedia leger rapide,37
Huawei iPad Air 5 4Go/64Go,Tablette Huawei 4Go RAM 64Go ecran haute resolution WiFi Bluetooth multimedia travail,568.71,electronique,myStore,4,Huawei iPad Air 5 4Go/64Go Tablette Huawei 4Go RAM 64Go ecran haute resolution WiFi Bluetooth multimedia travail,16
Apple iPad Pro 11 3Go/32Go,Tablette Apple 3Go RAM 32Go ecran haute resolution WiFi Bluetooth multimedia travail,388.29,electronique,myStore,3,Apple iPad Pro 11 3Go/32Go Tablette Apple 3Go RAM 32Go ecran haute resolution WiFi Bluetooth multimedia travail,2
Routeur WiFi 6 1200Mbps,Routeur WiFi 6 Cisco 1200Mbps double bande MU-MIMO 4 antennes rapide securise,237.09,reseau,myStore,0,Routeur WiFi 6 1200Mbps Routeur WiFi 6 Cisco 1200Mbps double bande MU-MIMO 4 antennes rapide securise,6
Four micro-ondes 28L,Four micro-ondes Ariston 28L grill combine inox programmes automatiques rapide,120.32,electromenager,myStore,0,Four micro-ondes 28L Four micro-ondes Ariston 28L grill combine inox programmes automatiques rapide,38
LG Swift 13,Ordinateur portable i9 24Go RAM SSD 256Go ecran Full HD 13 pouces bureautique leger rapide,1093.23,informatique,myStore,24,LG Swift 13 Ordinateur portable i9 24Go RAM SSD 256Go ecran Full HD 13 pouces bureautique leger rapide,27
Repeteur WiFi 1200Mbps,Repeteur WiFi Netgear 1200Mbps double bande port Gigabit facile installer,93.48,reseau,myStore,0,Repeteur WiFi 1200Mbps Repeteur WiFi Netgear 1200Mbps double bande port Gigabit facile installer,22
Xiaomi 11T 3Go/256Go,Smartphone Xiaomi MIUI 3Go RAM 256Go camera 200MP batterie 4500mAh charge rapide AMOLED,320.8,telephone portable,myStore,3,Xiaomi 11T 3Go/256Go Smartphone Xiaomi MIUI 3Go RAM 256Go camera 200MP batterie 4500mAh charge rapide AMOLED,46
Huawei Casque Bluetooth,Casque Huawei Bluetooth reduction bruit active ANC 20h autonomie qualite sonore premium,111.11,electronique,myStore,0,Huawei Casque Bluetooth Casque Huawei Bluetooth reduction bruit active ANC 20h autonomie qualite sonore premium,50
Redmi 9 6Go/64Go,Smartphone Xiaomi MIUI 6Go RAM 64Go camera 50MP batterie 3000mAh charge rapide AMOLED,439.09,telephone portable,myStore,6,Redmi 9 6Go/64Go Smartphone Xiaomi MIUI 6Go RAM 64Go camera 50MP batterie 3000mAh charge rapide AMOLED,20
Disque externe 1To,Disque dur externe Toshiba 1To USB 3.0 portable sauvegarde automatique,141.54,stockage,myStore,0,Disque externe 1To Disque dur externe Toshiba 1To USB 3.0 portable sauvegarde automatique,27
JBL Enceinte Bluetooth,Enceinte JBL Bluetooth reduction bruit active ANC 40h autonomie qualite sonore premium,312.71,electronique,myStore,0,JBL Enceinte Bluetooth Enceinte JBL Bluetooth reduction bruit active ANC 40h autonomie qualite sonore premium,38
NAS 8To WiFi,Disque NAS WD 8To WiFi acces distant sauvegarde bureau maison cloud,477.62,stockage,myStore,0,NAS 8To WiFi Disque NAS WD 8To WiFi acces distant sauvegarde bureau maison cloud,32
Poco X4 8Go/256Go,Smartphone Xiaomi MIUI 8Go RAM 256Go camera 12MP batterie 5000mAh charge rapide AMOLED,621.61,telephone portable,myStore,8,Poco X4 8Go/256Go Smartphone Xiaomi MIUI 8Go RAM 256Go camera 12MP batterie 5000mAh charge rapide AMOLED,7
Machine cafe capsules,Machine cafe Samsung capsules pression 19 bars reservoir 1.5L rapide compacte,126.09,electromenager,myStore,0,Machine cafe capsules Machine cafe Samsung capsules pression 19 bars reservoir 1.5L rapide compacte,24
SSD externe 500Go,Disque SSD externe Kingston 500Go USB 3.2 1000Mo/s compact robuste rapide,59.3,stockage,myStore,0,SSD externe 500Go Disque SSD externe Kingston 500Go USB 3.2 1000Mo/s compact robuste rapide,36
Galaxy S21 5G 3Go/256Go,Smartphone Samsung AMOLED 3Go RAM 256Go camera 12MP batterie 4500mAh 5G charge rapide Android,345.63,telephone portable,myStore,3,Galaxy S21 5G 3Go/256Go Smartphone Samsung AMOLED 3Go RAM 256Go camera 12MP batterie 4500mAh 5G charge rapide Android,12
Huawei MatePad 11 3Go/256Go,Tablette Huawei 3Go RAM 256Go ecran haute resolution WiFi Bluetooth multimedia travail,323.62,electronique,myStore,3,Huawei MatePad 11 3Go/256Go Tablette Huawei 3Go RAM 256Go ecran haute resolution WiFi Bluetooth multimedia travail,16
